REGION,Area,PLAN_TYPE,PARTICIPATION_MINIMUM,PARTICIPATION_MAXIMUM,MINIMUM_ENROLLED,PLAN_ID,TIERS,PRODUCT_ID,PRODUCT_NAME,INDIVIDUAL,TWO_PERSON,IND_PLUS_1_CHILD,IND_PLUS_CHILDREN,FAMILY,DOCUMENT_URL,EFFECTIVE_DATE,END_DATE,MAXIMUM_ENROLLED,VERSION,UNIQUE_IDENTIFIER,ORTHO,GrandfatherExpirationDate
MN,METRO,Elect,100,100,99,2130597805434661894,Four,2130597805,Elect Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 4-Tier METRO,-1,-1,-1,-1,-1,,1/1/2019,1/31/2019,50,,,,1/1/2099
MN,METRO,Elect,100,100,99,2130597806434971895,Four,2130597806,Elect Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 4-Tier METRO,-1,-1,-1,-1,-1,,2/1/2019,2/28/2019,50,,,,1/1/2099
MN,METRO,Elect,100,100,99,2130597807435251896,Four,2130597807,Elect Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 4-Tier METRO,-1,-1,-1,-1,-1,,3/1/2019,3/31/2019,50,,,,1/1/2099
MN,METRO,Elect,100,100,99,2130597809435561897,Four,2130597809,Elect Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 4-Tier METRO,-1,-1,-1,-1,-1,,4/1/2019,4/30/2019,50,,,,1/1/2099
MN,METRO,Elect,100,100,99,2130597810435861898,Four,2130597810,Elect Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 4-Tier METRO,-1,-1,-1,-1,-1,,5/1/2019,5/31/2019,50,,,,1/1/2099
MN,METRO,Elect,100,100,99,2130597811436171899,Four,2130597811,Elect Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 4-Tier METRO,-1,-1,-1,-1,-1,,6/1/2019,6/30/2019,50,,,,1/1/2099
MN,METRO,Elect,99,99,99,2130597812436471900,Four,2130597812,Elect Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 4-Tier Metro,-1,-1,-1,-1,-1,M01173R01,7/1/2019,7/31/2019,99,,,2000,1/1/2099
MN,METRO,Elect,99,99,99,2130597813436781901,Four,2130597813,Elect Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 4-Tier Metro,-1,-1,-1,-1,-1,M01173R01,8/1/2019,8/31/2019,99,,,2000,1/1/2099
MN,METRO,Elect,99,99,99,2130597814437091902,Four,2130597814,Elect Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 4-Tier Metro,-1,-1,-1,-1,-1,M01173R01,9/1/2019,9/30/2019,99,,,2000,1/1/2099
MN,METRO,Elect,99,99,99,2130597815437391903,Four,2130597815,Elect Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 4-Tier Metro,-1,-1,-1,-1,-1,M01173R01,10/1/2019,10/31/2019,99,,,2000,1/1/2099
MN,METRO,Elect,99,99,99,2130597816437701904,Four,2130597816,Elect Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 4-Tier Metro,-1,-1,-1,-1,-1,M01173R01,11/1/2019,11/30/2019,99,,,2000,1/1/2099
MN,METRO,Elect,99,99,99,2130597817438001905,Four,2130597817,Elect Enhanced w/Ortho $2000 $50/150 Ded $1500 Max 4-Tier Metro,-1,-1,-1,-1,-1,M01173R01,12/1/2019,12/31/2019,99,,,2000,1/1/2099
MN,METRO,Elect,100,100,99,2130599468434661906,Four,2130599468,Elect Enhanced w/Ortho $2000 $50/150 Ded $2000 Max 4-Tier METRO,-1,-1,-1,-1,-1,,1/1/2019,1/31/2019,50,,,,1/1/2099
MN,METRO,Elect,100,100,99,2130599469434971907,Four,2130599469,Elect Enhanced w/Ortho $2000 $50/150 Ded $2000 Max 4-Tier METRO,-1,-1,-1,-1,-1,,2/1/2019,2/28/2019,50,,,,1/1/2099
MN,METRO,Elect,100,100,99,2130599470435251908,Four,2130599470,Elect Enhanced w/Ortho $2000 $50/150 Ded $2000 Max 4-Tier METRO,-1,-1,-1,-1,-1,,3/1/2019,3/31/2019,50,,,,1/1/2099
MN,METRO,Elect,100,100,99,2130599471435561909,Four,2130599471,Elect Enhanced w/Ortho $2000 $50/150 Ded $2000 Max 4-Tier METRO,-1,-1,-1,-1,-1,,4/1/2019,4/30/2019,50,,,,1/1/2099
MN,METRO,Elect,100,100,99,2130599472435861910,Four,2130599472,Elect Enhanced w/Ortho $2000 $50/150 Ded $2000 Max 4-Tier METRO,-1,-1,-1,-1,-1,,5/1/2019,5/31/2019,50,,,,1/1/2099
MN,METRO,Elect,100,100,99,2130599473436171911,Four,2130599473,Elect Enhanced w/Ortho $2000 $50/150 Ded $2000 Max 4-Tier METRO,-1,-1,-1,-1,-1,,6/1/2019,6/30/2019,50,,,,1/1/2099
MN,METRO,Elect,99,99,99,2130599474436471912,Four,2130599474,Elect Enhanced w/Ortho $2000 $50/150 Ded $2000 Max 4-Tier Metro,-1,-1,-1,-1,-1,M01173R01,7/1/2019,7/31/2019,99,,,2000,1/1/2099
MN,METRO,Elect,99,99,99,2130599476436781913,Four,2130599476,Elect Enhanced w/Ortho $2000 $50/150 Ded $2000 Max 4-Tier Metro,-1,-1,-1,-1,-1,M01173R01,8/1/2019,8/31/2019,99,,,2000,1/1/2099
MN,METRO,Elect,99,99,99,2130599477437091914,Four,2130599477,Elect Enhanced w/Ortho $2000 $50/150 Ded $2000 Max 4-Tier Metro,-1,-1,-1,-1,-1,M01173R01,9/1/2019,9/30/2019,99,,,2000,1/1/2099
MN,METRO,Elect,99,99,99,2130599478437391915,Four,2130599478,Elect Enhanced w/Ortho $2000 $50/150 Ded $2000 Max 4-Tier Metro,-1,-1,-1,-1,-1,M01173R01,10/1/2019,10/31/2019,99,,,2000,1/1/2099
MN,METRO,Elect,99,99,99,2130599479437701916,Four,2130599479,Elect Enhanced w/Ortho $2000 $50/150 Ded $2000 Max 4-Tier Metro,-1,-1,-1,-1,-1,M01173R01,11/1/2019,11/30/2019,99,,,2000,1/1/2099
MN,METRO,Elect,99,99,99,2130599480438001917,Four,2130599480,Elect Enhanced w/Ortho $2000 $50/150 Ded $2000 Max 4-Tier Metro,-1,-1,-1,-1,-1,M01173R01,12/1/2019,12/31/2019,99,,,2000,1/1/2099
MN,NON METRO,Elect,100,100,99,2130600466434661918,Four,2130600466,Elect Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,1/1/2019,1/31/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130600467434971919,Four,2130600467,Elect Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,2/1/2019,2/28/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130600468435251920,Four,2130600468,Elect Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,3/1/2019,3/31/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130600469435561921,Four,2130600469,Elect Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,4/1/2019,4/30/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130600472435861922,Four,2130600472,Elect Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,5/1/2019,5/31/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130600473436171923,Four,2130600473,Elect Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,6/1/2019,6/30/2019,50,,,,1/1/2099
MN,NON METRO,Elect,99,99,99,2130600474436471924,Four,2130600474,Elect Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,7/1/2019,7/31/2019,99,,,1000,1/1/2099
MN,NON METRO,Elect,99,99,99,2130600475436781925,Four,2130600475,Elect Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,8/1/2019,8/31/2019,99,,,1000,1/1/2099
MN,NON METRO,Elect,99,99,99,2130600477437091926,Four,2130600477,Elect Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,9/1/2019,9/30/2019,99,,,1000,1/1/2099
MN,NON METRO,Elect,99,99,99,2130600478437391927,Four,2130600478,Elect Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,10/1/2019,10/31/2019,99,,,1000,1/1/2099
MN,NON METRO,Elect,99,99,99,2130600480437701928,Four,2130600480,Elect Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,11/1/2019,11/30/2019,99,,,1000,1/1/2099
MN,NON METRO,Elect,99,99,99,2130600481438001929,Four,2130600481,Elect Enhanced w/Ortho $1000 $50/150 Ded $1000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,12/1/2019,12/31/2019,99,,,1000,1/1/2099
MN,NON METRO,Elect,100,100,99,2130639831434661930,Four,2130639831,Elect Enhanced w/Ortho $1000 $50/150 Ded $1500 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,1/1/2019,1/31/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130639832434971931,Four,2130639832,Elect Enhanced w/Ortho $1000 $50/150 Ded $1500 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,2/1/2019,2/28/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130639833435251932,Four,2130639833,Elect Enhanced w/Ortho $1000 $50/150 Ded $1500 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,3/1/2019,3/31/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130639834435561933,Four,2130639834,Elect Enhanced w/Ortho $1000 $50/150 Ded $1500 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,4/1/2019,4/30/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130639835435861934,Four,2130639835,Elect Enhanced w/Ortho $1000 $50/150 Ded $1500 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,5/1/2019,5/31/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130639838436171935,Four,2130639838,Elect Enhanced w/Ortho $1000 $50/150 Ded $1500 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,6/1/2019,6/30/2019,50,,,,1/1/2099
MN,NON METRO,Elect,99,99,99,2130639840436471936,Four,2130639840,Elect Enhanced w/Ortho $1000 $50/150 Ded $1500 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,7/1/2019,7/31/2019,99,,,1000,1/1/2099
MN,NON METRO,Elect,99,99,99,2130639841436781937,Four,2130639841,Elect Enhanced w/Ortho $1000 $50/150 Ded $1500 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,8/1/2019,8/31/2019,99,,,1000,1/1/2099
MN,NON METRO,Elect,99,99,99,2130639842437091938,Four,2130639842,Elect Enhanced w/Ortho $1000 $50/150 Ded $1500 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,9/1/2019,9/30/2019,99,,,1000,1/1/2099
MN,NON METRO,Elect,99,99,99,2130639843437391939,Four,2130639843,Elect Enhanced w/Ortho $1000 $50/150 Ded $1500 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,10/1/2019,10/31/2019,99,,,1000,1/1/2099
MN,NON METRO,Elect,99,99,99,2130639844437701940,Four,2130639844,Elect Enhanced w/Ortho $1000 $50/150 Ded $1500 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,11/1/2019,11/30/2019,99,,,1000,1/1/2099
MN,NON METRO,Elect,99,99,99,2130639848438001941,Four,2130639848,Elect Enhanced w/Ortho $1000 $50/150 Ded $1500 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,12/1/2019,12/31/2019,99,,,1000,1/1/2099
MN,NON METRO,Elect,100,100,99,2130642213434661942,Four,2130642213,Elect Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,1/1/2019,1/31/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130642215434971943,Four,2130642215,Elect Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,2/1/2019,2/28/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130642216435251944,Four,2130642216,Elect Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,3/1/2019,3/31/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130642217435561945,Four,2130642217,Elect Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,4/1/2019,4/30/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130642218435861946,Four,2130642218,Elect Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,5/1/2019,5/31/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130642219436171947,Four,2130642219,Elect Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,6/1/2019,6/30/2019,50,,,,1/1/2099
MN,NON METRO,Elect,99,99,99,2130642220436471948,Four,2130642220,Elect Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,7/1/2019,7/31/2019,99,,,1500,1/1/2099
MN,NON METRO,Elect,99,99,99,2130642221436781949,Four,2130642221,Elect Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,8/1/2019,8/31/2019,99,,,1500,1/1/2099
MN,NON METRO,Elect,99,99,99,2130642222437091950,Four,2130642222,Elect Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,9/1/2019,9/30/2019,99,,,1500,1/1/2099
MN,NON METRO,Elect,99,99,99,2130642229437391951,Four,2130642229,Elect Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,10/1/2019,10/31/2019,99,,,1500,1/1/2099
MN,NON METRO,Elect,99,99,99,2130642230437701952,Four,2130642230,Elect Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,11/1/2019,11/30/2019,99,,,1500,1/1/2099
MN,NON METRO,Elect,99,99,99,2130642231438001953,Four,2130642231,Elect Enhanced w/Ortho $1500 $50/150 Ded $1000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,12/1/2019,12/31/2019,99,,,1500,1/1/2099
MN,NON METRO,Elect,100,100,99,2130643265434661954,Four,2130643265,Elect Enhanced w/Ortho $1500 $50/150 Ded $1500 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,1/1/2019,1/31/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130643267434971955,Four,2130643267,Elect Enhanced w/Ortho $1500 $50/150 Ded $1500 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,2/1/2019,2/28/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130643268435251956,Four,2130643268,Elect Enhanced w/Ortho $1500 $50/150 Ded $1500 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,3/1/2019,3/31/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130643269435561957,Four,2130643269,Elect Enhanced w/Ortho $1500 $50/150 Ded $1500 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,4/1/2019,4/30/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130643270435861958,Four,2130643270,Elect Enhanced w/Ortho $1500 $50/150 Ded $1500 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,5/1/2019,5/31/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130643271436171959,Four,2130643271,Elect Enhanced w/Ortho $1500 $50/150 Ded $1500 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,6/1/2019,6/30/2019,50,,,,1/1/2099
MN,NON METRO,Elect,99,99,99,2130643272436471960,Four,2130643272,Elect Enhanced w/Ortho $1500 $50/150 Ded $1500 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,7/1/2019,7/31/2019,99,,,1500,1/1/2099
MN,NON METRO,Elect,99,99,99,2130643273436781961,Four,2130643273,Elect Enhanced w/Ortho $1500 $50/150 Ded $1500 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,8/1/2019,8/31/2019,99,,,1500,1/1/2099
MN,NON METRO,Elect,99,99,99,2130643274437091962,Four,2130643274,Elect Enhanced w/Ortho $1500 $50/150 Ded $1500 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,9/1/2019,9/30/2019,99,,,1500,1/1/2099
MN,NON METRO,Elect,99,99,99,2130643275437391963,Four,2130643275,Elect Enhanced w/Ortho $1500 $50/150 Ded $1500 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,10/1/2019,10/31/2019,99,,,1500,1/1/2099
MN,NON METRO,Elect,99,99,99,2130643276437701964,Four,2130643276,Elect Enhanced w/Ortho $1500 $50/150 Ded $1500 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,11/1/2019,11/30/2019,99,,,1500,1/1/2099
MN,NON METRO,Elect,99,99,99,2130643277438001965,Four,2130643277,Elect Enhanced w/Ortho $1500 $50/150 Ded $1500 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,12/1/2019,12/31/2019,99,,,1500,1/1/2099
MN,NON METRO,Elect,100,100,99,2130645356434661966,Four,2130645356,Elect Enhanced $50/150 Ded $2000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,,1/1/2019,1/31/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130645357434971967,Four,2130645357,Elect Enhanced $50/150 Ded $2000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,,2/1/2019,2/28/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130645358435251968,Four,2130645358,Elect Enhanced $50/150 Ded $2000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,,3/1/2019,3/31/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130645359435561969,Four,2130645359,Elect Enhanced $50/150 Ded $2000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,,4/1/2019,4/30/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130645360435861970,Four,2130645360,Elect Enhanced $50/150 Ded $2000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,,5/1/2019,5/31/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130645361436171971,Four,2130645361,Elect Enhanced $50/150 Ded $2000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,,6/1/2019,6/30/2019,50,,,,1/1/2099
MN,NON METRO,Elect,99,99,99,2130645362436471972,Four,2130645362,Elect Enhanced $50/150 Ded $2000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,7/1/2019,7/31/2019,99,,,,1/1/2099
MN,NON METRO,Elect,99,99,99,2130645363436781973,Four,2130645363,Elect Enhanced $50/150 Ded $2000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,8/1/2019,8/31/2019,99,,,,1/1/2099
MN,NON METRO,Elect,99,99,99,2130645364437091974,Four,2130645364,Elect Enhanced $50/150 Ded $2000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,9/1/2019,9/30/2019,99,,,,1/1/2099
MN,NON METRO,Elect,99,99,99,2130645365437391975,Four,2130645365,Elect Enhanced $50/150 Ded $2000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,10/1/2019,10/31/2019,99,,,,1/1/2099
MN,NON METRO,Elect,99,99,99,2130645366437701976,Four,2130645366,Elect Enhanced $50/150 Ded $2000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,11/1/2019,11/30/2019,99,,,,1/1/2099
MN,NON METRO,Elect,99,99,99,2130645367438001977,Four,2130645367,Elect Enhanced $50/150 Ded $2000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,12/1/2019,12/31/2019,99,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130646917434661978,Four,2130646917,Elect Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,1/1/2019,1/31/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130646918434971979,Four,2130646918,Elect Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,2/1/2019,2/28/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130646919435251980,Four,2130646919,Elect Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,3/1/2019,3/31/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130646920435561981,Four,2130646920,Elect Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,4/1/2019,4/30/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130646921435861982,Four,2130646921,Elect Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,5/1/2019,5/31/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130646922436171983,Four,2130646922,Elect Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,6/1/2019,6/30/2019,50,,,,1/1/2099
MN,NON METRO,Elect,99,99,99,2130646923436471984,Four,2130646923,Elect Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,7/1/2019,7/31/2019,99,,,1000,1/1/2099
MN,NON METRO,Elect,99,99,99,2130646924436781985,Four,2130646924,Elect Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,8/1/2019,8/31/2019,99,,,1000,1/1/2099
MN,NON METRO,Elect,99,99,99,2130646925437091986,Four,2130646925,Elect Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,9/1/2019,9/30/2019,99,,,1000,1/1/2099
MN,NON METRO,Elect,99,99,99,2130646926437391987,Four,2130646926,Elect Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,10/1/2019,10/31/2019,99,,,1000,1/1/2099
MN,NON METRO,Elect,99,99,99,2130646927437701988,Four,2130646927,Elect Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,11/1/2019,11/30/2019,99,,,1000,1/1/2099
MN,NON METRO,Elect,99,99,99,2130646928438001989,Four,2130646928,Elect Enhanced w/Ortho $1000 $50/150 Ded $2000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,12/1/2019,12/31/2019,99,,,1000,1/1/2099
MN,NON METRO,Elect,100,100,99,2130648045434661990,Four,2130648045,Elect Enhanced w/Ortho $1500 $50/150 Ded $2000 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,1/1/2019,1/31/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130648046434971991,Four,2130648046,Elect Enhanced w/Ortho $1500 $50/150 Ded $2000 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,2/1/2019,2/28/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130648047435251992,Four,2130648047,Elect Enhanced w/Ortho $1500 $50/150 Ded $2000 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,3/1/2019,3/31/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130648048435561993,Four,2130648048,Elect Enhanced w/Ortho $1500 $50/150 Ded $2000 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,4/1/2019,4/30/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130648049435861994,Four,2130648049,Elect Enhanced w/Ortho $1500 $50/150 Ded $2000 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,5/1/2019,5/31/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130648050436171995,Four,2130648050,Elect Enhanced w/Ortho $1500 $50/150 Ded $2000 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,6/1/2019,6/30/2019,50,,,,1/1/2099
MN,NON METRO,Elect,99,99,99,2130648051436471996,Four,2130648051,Elect Enhanced w/Ortho $1500 $50/150 Ded $2000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,7/1/2019,7/31/2019,99,,,1500,1/1/2099
MN,NON METRO,Elect,99,99,99,2130648052436781997,Four,2130648052,Elect Enhanced w/Ortho $1500 $50/150 Ded $2000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,8/1/2019,8/31/2019,99,,,1500,1/1/2099
MN,NON METRO,Elect,99,99,99,2130648053437091998,Four,2130648053,Elect Enhanced w/Ortho $1500 $50/150 Ded $2000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,9/1/2019,9/30/2019,99,,,1500,1/1/2099
MN,NON METRO,Elect,99,99,99,2130648054437391999,Four,2130648054,Elect Enhanced w/Ortho $1500 $50/150 Ded $2000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,10/1/2019,10/31/2019,99,,,1500,1/1/2099
MN,NON METRO,Elect,99,99,99,2130648055437702000,Four,2130648055,Elect Enhanced w/Ortho $1500 $50/150 Ded $2000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,11/1/2019,11/30/2019,99,,,1500,1/1/2099
MN,NON METRO,Elect,99,99,99,2130648056438002001,Four,2130648056,Elect Enhanced w/Ortho $1500 $50/150 Ded $2000 Max 4-Tier Non Metro,-1,-1,-1,-1,-1,M01173R01,12/1/2019,12/31/2019,99,,,1500,1/1/2099
MN,NON METRO,Elect,100,100,99,2130651919434662002,Four,2130651919,Elect Enhanced w/Ortho $2000 $50/150 Ded $1000 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,1/1/2019,1/31/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130651924434972003,Four,2130651924,Elect Enhanced w/Ortho $2000 $50/150 Ded $1000 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,2/1/2019,2/28/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130651925435252004,Four,2130651925,Elect Enhanced w/Ortho $2000 $50/150 Ded $1000 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,3/1/2019,3/31/2019,50,,,,1/1/2099
MN,NON METRO,Elect,100,100,99,2130651926435562005,Four,2130651926,Elect Enhanced w/Ortho $2000 $50/150 Ded $1000 Max 4-Tier NON METRO,-1,-1,-1,-1,-1,,4/1/2019,4/30/2019,50,,,,1/1/2099
