REGION,RATING_AREA,PLAN_TYPE,PARTICIPATION_MINIMUM,PARTICIPATION_MAXIMUM,MINIMUM_ENROLLED,PLAN_ID,TIERS,PRODUCT_ID,PRODUCT_NAME,INDIVIDUAL,TWO_PERSON,IND_PLUS_1_CHILD,IND_PLUS_CHILDREN,FAMILY,DOCUMENT_URL,EFFECTIVE_DATE,END_DATE,MAXIMUM_ENROLLED,VERSION,UNIQUE_IDENTIFIER,ORTHO,GRANDFATHER_EXPIRATION_DATE,RELATION_ID
MN,METRO,Elect,99,99,99,213052622843983774,Four,0,Elect Enhanced $50/$150 Ded $1000 Max 4 Tier Metro ,0,0,0,0,0,,6/1/20,6/30/20,99,,,,,2130526228
MN,NON METRO,Elect,99,99,99,213052732043831775,Four,0,Elect Enhanced $50/$150 Ded $1000 Max 4 Tier Non Metro,0,0,0,0,0,,1/1/20,1/31/20,99,,,,,2130527320
MN,NON METRO,Elect,99,99,99,213052732143862776,Four,0,Elect Enhanced $50/$150 Ded $1000 Max 4 Tier Non Metro,0,0,0,0,0,,2/1/20,2/29/20,99,,,,,2130527321
MN,NON METRO,Elect,99,99,99,213052732243891777,Four,0,Elect Enhanced $50/$150 Ded $1000 Max 4 Tier Non Metro,0,0,0,0,0,,3/1/20,3/31/20,99,,,,,2130527322
MN,NON METRO,Elect,99,99,99,213052732343922778,Four,0,Elect Enhanced $50/$150 Ded $1000 Max 4 Tier Non Metro,0,0,0,0,0,,4/1/20,4/30/20,99,,,,,2130527323
MN,NON METRO,Elect,99,99,99,213052732943952779,Four,0,Elect Enhanced $50/$150 Ded $1000 Max 4 Tier Non Metro,0,0,0,0,0,,5/1/20,5/31/20,99,,,,,2130527329
MN,NON METRO,Elect,99,99,99,213052733043983780,Four,0,Elect Enhanced $50/$150 Ded $1000 Max 4 Tier Non Metro,0,0,0,0,0,,6/1/20,6/30/20,99,,,,,2130527330
MN,METRO,Elect,99,99,99,213052923143831781,Four,0,Elect Enhanced $50/$150 Ded $1500 Max 4 Tier Metro,0,0,0,0,0,,1/1/20,1/31/20,99,,,,,2130529231
MN,METRO,Elect,99,99,99,213052923243862782,Four,0,Elect Enhanced $50/$150 Ded $1500 Max 4 Tier Metro,0,0,0,0,0,,2/1/20,2/29/20,99,,,,,2130529232
MN,METRO,Elect,99,99,99,213052923343891783,Four,0,Elect Enhanced $50/$150 Ded $1500 Max 4 Tier Metro,0,0,0,0,0,,3/1/20,3/31/20,99,,,,,2130529233
MN,METRO,Elect,99,99,99,213052923443922784,Four,0,Elect Enhanced $50/$150 Ded $1500 Max 4 Tier Metro,0,0,0,0,0,,4/1/20,4/30/20,99,,,,,2130529234
MN,METRO,Elect,99,99,99,213052923543952785,Four,0,Elect Enhanced $50/$150 Ded $1500 Max 4 Tier Metro,0,0,0,0,0,,5/1/20,5/31/20,99,,,,,2130529235
MN,METRO,Elect,99,99,99,213052923643983786,Four,0,Elect Enhanced $50/$150 Ded $1500 Max 4 Tier Metro,0,0,0,0,0,,6/1/20,6/30/20,99,,,,,2130529236
MN,NON METRO,Elect,99,99,99,213053048643831787,Four,0,Elect Enhanced $50/$150 Ded $1500 Max 4 Tier Non Metro,0,0,0,0,0,,1/1/20,1/31/20,99,,,,,2130530486
MN,NON METRO,Elect,99,99,99,213053048743862788,Four,0,Elect Enhanced $50/$150 Ded $1500 Max 4 Tier Non Metro,0,0,0,0,0,,2/1/20,2/29/20,99,,,,,2130530487
MN,NON METRO,Elect,99,99,99,213053049143891789,Four,0,Elect Enhanced $50/$150 Ded $1500 Max 4 Tier Non Metro,0,0,0,0,0,,3/1/20,3/31/20,99,,,,,2130530491
MN,NON METRO,Elect,99,99,99,213053049643922790,Four,0,Elect Enhanced $50/$150 Ded $1500 Max 4 Tier Non Metro,0,0,0,0,0,,4/1/20,4/30/20,99,,,,,2130530496
MN,NON METRO,Elect,99,99,99,213053049743952791,Four,0,Elect Enhanced $50/$150 Ded $1500 Max 4 Tier Non Metro,0,0,0,0,0,,5/1/20,5/31/20,99,,,,,2130530497
MN,NON METRO,Elect,99,99,99,213053049843983792,Four,0,Elect Enhanced $50/$150 Ded $1500 Max 4 Tier Non Metro,0,0,0,0,0,,6/1/20,6/30/20,99,,,,,2130530498
MN,METRO,Elect,99,99,99,213058452543831793,Four,0,Elect Enhanced $50/$150 Ded $2000 Max 4 Tier Metro ,0,0,0,0,0,,1/1/20,1/31/20,99,,,,,2130584525
MN,METRO,Elect,99,99,99,213058452643862794,Four,0,Elect Enhanced $50/$150 Ded $2000 Max 4 Tier Metro ,0,0,0,0,0,,2/1/20,2/29/20,99,,,,,2130584526
MN,METRO,Elect,99,99,99,213058452743891795,Four,0,Elect Enhanced $50/$150 Ded $2000 Max 4 Tier Metro ,0,0,0,0,0,,3/1/20,3/31/20,99,,,,,2130584527
MN,METRO,Elect,99,99,99,213058452843922796,Four,0,Elect Enhanced $50/$150 Ded $2000 Max 4 Tier Metro ,0,0,0,0,0,,4/1/20,4/30/20,99,,,,,2130584528
MN,METRO,Elect,99,99,99,213058452943952797,Four,0,Elect Enhanced $50/$150 Ded $2000 Max 4 Tier Metro ,0,0,0,0,0,,5/1/20,5/31/20,99,,,,,2130584529
MN,METRO,Elect,99,99,99,213058453043983798,Four,0,Elect Enhanced $50/$150 Ded $2000 Max 4 Tier Metro ,0,0,0,0,0,,6/1/20,6/30/20,99,,,,,2130584530
MN,NON METRO,Elect,99,99,99,213064535643831799,Four,0,Elect Enhanced $50/$150 Ded $2000 Max 4 Tier  Non Metro,0,0,0,0,0,,1/1/20,1/31/20,99,,,,,2130645356
MN,NON METRO,Elect,99,99,99,213064535743862800,Four,0,Elect Enhanced $50/$150 Ded $2000 Max 4 Tier  Non Metro,0,0,0,0,0,,2/1/20,2/29/20,99,,,,,2130645357
MN,NON METRO,Elect,99,99,99,213064535843891801,Four,0,Elect Enhanced $50/$150 Ded $2000 Max 4 Tier  Non Metro,0,0,0,0,0,,3/1/20,3/31/20,99,,,,,2130645358
MN,NON METRO,Elect,99,99,99,213064535943922802,Four,0,Elect Enhanced $50/$150 Ded $2000 Max 4 Tier  Non Metro,0,0,0,0,0,,4/1/20,4/30/20,99,,,,,2130645359
MN,NON METRO,Elect,99,99,99,213064536043952803,Four,0,Elect Enhanced $50/$150 Ded $2000 Max 4 Tier  Non Metro,0,0,0,0,0,,5/1/20,5/31/20,99,,,,,2130645360
MN,NON METRO,Elect,99,99,99,213064536143983804,Four,0,Elect Enhanced $50/$150 Ded $2000 Max 4 Tier  Non Metro,0,0,0,0,0,,6/1/20,6/30/20,99,,,,,2130645361
MN,METRO,Elect,99,99,99,213053403643831805,Four,0,Elect Enhanced w/Ortho $1000 $50/$150 Ded $1000 Max 4 Tier Metro,0,0,0,0,0,,1/1/20,1/31/20,99,,,1000,,2130534036
MN,METRO,Elect,99,99,99,213053403743862806,Four,0,Elect Enhanced w/Ortho $1000 $50/$150 Ded $1000 Max 4 Tier Metro,0,0,0,0,0,,2/1/20,2/29/20,99,,,1000,,2130534037
MN,METRO,Elect,99,99,99,213053403843891807,Four,0,Elect Enhanced w/Ortho $1000 $50/$150 Ded $1000 Max 4 Tier Metro,0,0,0,0,0,,3/1/20,3/31/20,99,,,1000,,2130534038
MN,METRO,Elect,99,99,99,213053403943922808,Four,0,Elect Enhanced w/Ortho $1000 $50/$150 Ded $1000 Max 4 Tier Metro,0,0,0,0,0,,4/1/20,4/30/20,99,,,1000,,2130534039
MN,METRO,Elect,99,99,99,213053404043952809,Four,0,Elect Enhanced w/Ortho $1000 $50/$150 Ded $1000 Max 4 Tier Metro,0,0,0,0,0,,5/1/20,5/31/20,99,,,1000,,2130534040
MN,METRO,Elect,99,99,99,213053404943983810,Four,0,Elect Enhanced w/Ortho $1000 $50/$150 Ded $1000 Max 4 Tier Metro,0,0,0,0,0,,6/1/20,6/30/20,99,,,1000,,2130534049
MN,NON METRO,Elect,99,99,99,213060046643831811,Four,0,Elect Enhanced w/Ortho $1000 $50/$150 Ded $1000 Max 4 Tier Non Metro,0,0,0,0,0,,1/1/20,1/31/20,99,,,1000,,2130600466
MN,NON METRO,Elect,99,99,99,213060046743862812,Four,0,Elect Enhanced w/Ortho $1000 $50/$150 Ded $1000 Max 4 Tier Non Metro,0,0,0,0,0,,2/1/20,2/29/20,99,,,1000,,2130600467
MN,NON METRO,Elect,99,99,99,213060046843891813,Four,0,Elect Enhanced w/Ortho $1000 $50/$150 Ded $1000 Max 4 Tier Non Metro,0,0,0,0,0,,3/1/20,3/31/20,99,,,1000,,2130600468
MN,NON METRO,Elect,99,99,99,213060046943922814,Four,0,Elect Enhanced w/Ortho $1000 $50/$150 Ded $1000 Max 4 Tier Non Metro,0,0,0,0,0,,4/1/20,4/30/20,99,,,1000,,2130600469
MN,NON METRO,Elect,99,99,99,213060047243952815,Four,0,Elect Enhanced w/Ortho $1000 $50/$150 Ded $1000 Max 4 Tier Non Metro,0,0,0,0,0,,5/1/20,5/31/20,99,,,1000,,2130600472
MN,NON METRO,Elect,99,99,99,213060047343983816,Four,0,Elect Enhanced w/Ortho $1000 $50/$150 Ded $1000 Max 4 Tier Non Metro,0,0,0,0,0,,6/1/20,6/30/20,99,,,1000,,2130600473
MN,METRO,Elect,99,99,99,213054111043831817,Four,0,Elect Enhanced w/Ortho $1500 $50/$150 Ded $1000 Max 4 Tier Metro,0,0,0,0,0,,1/1/20,1/31/20,99,,,1500,,2130541110
MN,METRO,Elect,99,99,99,213054111143862818,Four,0,Elect Enhanced w/Ortho $1500 $50/$150 Ded $1000 Max 4 Tier Metro,0,0,0,0,0,,2/1/20,2/29/20,99,,,1500,,2130541111
MN,METRO,Elect,99,99,99,213054111243891819,Four,0,Elect Enhanced w/Ortho $1500 $50/$150 Ded $1000 Max 4 Tier Metro,0,0,0,0,0,,3/1/20,3/31/20,99,,,1500,,2130541112
MN,METRO,Elect,99,99,99,213054111343922820,Four,0,Elect Enhanced w/Ortho $1500 $50/$150 Ded $1000 Max 4 Tier Metro,0,0,0,0,0,,4/1/20,4/30/20,99,,,1500,,2130541113
MN,METRO,Elect,99,99,99,213054111543952821,Four,0,Elect Enhanced w/Ortho $1500 $50/$150 Ded $1000 Max 4 Tier Metro,0,0,0,0,0,,5/1/20,5/31/20,99,,,1500,,2130541115
MN,METRO,Elect,99,99,99,213054111643983822,Four,0,Elect Enhanced w/Ortho $1500 $50/$150 Ded $1000 Max 4 Tier Metro,0,0,0,0,0,,6/1/20,6/30/20,99,,,1500,,2130541116
MN,NON METRO,Elect,99,99,99,213064221343831823,Four,0,Elect Enhanced w/Ortho $1500 $50/$150 Ded $1000 Max 4 Tier Non Metro,0,0,0,0,0,,1/1/20,1/31/20,99,,,1500,,2130642213
MN,NON METRO,Elect,99,99,99,213064221543862824,Four,0,Elect Enhanced w/Ortho $1500 $50/$150 Ded $1000 Max 4 Tier Non Metro,0,0,0,0,0,,2/1/20,2/29/20,99,,,1500,,2130642215
MN,NON METRO,Elect,99,99,99,213064221643891825,Four,0,Elect Enhanced w/Ortho $1500 $50/$150 Ded $1000 Max 4 Tier Non Metro,0,0,0,0,0,,3/1/20,3/31/20,99,,,1500,,2130642216
MN,NON METRO,Elect,99,99,99,213064221743922826,Four,0,Elect Enhanced w/Ortho $1500 $50/$150 Ded $1000 Max 4 Tier Non Metro,0,0,0,0,0,,4/1/20,4/30/20,99,,,1500,,2130642217
MN,NON METRO,Elect,99,99,99,213064221843952827,Four,0,Elect Enhanced w/Ortho $1500 $50/$150 Ded $1000 Max 4 Tier Non Metro,0,0,0,0,0,,5/1/20,5/31/20,99,,,1500,,2130642218
MN,NON METRO,Elect,99,99,99,213064221943983828,Four,0,Elect Enhanced w/Ortho $1500 $50/$150 Ded $1000 Max 4 Tier Non Metro,0,0,0,0,0,,6/1/20,6/30/20,99,,,1500,,2130642219
MN,METRO,Elect,99,99,99,213059297643831829,Four,0,Elect Enhanced w/Ortho $2000 $50/$150 Ded $1000 Max 4 Tier Metro,0,0,0,0,0,,1/1/20,1/31/20,99,,,2000,,2130592976
MN,METRO,Elect,99,99,99,213059297743862830,Four,0,Elect Enhanced w/Ortho $2000 $50/$150 Ded $1000 Max 4 Tier Metro,0,0,0,0,0,,2/1/20,2/29/20,99,,,2000,,2130592977
MN,METRO,Elect,99,99,99,213059297843891831,Four,0,Elect Enhanced w/Ortho $2000 $50/$150 Ded $1000 Max 4 Tier Metro,0,0,0,0,0,,3/1/20,3/31/20,99,,,2000,,2130592978
MN,METRO,Elect,99,99,99,213059297943922832,Four,0,Elect Enhanced w/Ortho $2000 $50/$150 Ded $1000 Max 4 Tier Metro,0,0,0,0,0,,4/1/20,4/30/20,99,,,2000,,2130592979
MN,METRO,Elect,99,99,99,213059298043952833,Four,0,Elect Enhanced w/Ortho $2000 $50/$150 Ded $1000 Max 4 Tier Metro,0,0,0,0,0,,5/1/20,5/31/20,99,,,2000,,2130592980
MN,METRO,Elect,99,99,99,213059298143983834,Four,0,Elect Enhanced w/Ortho $2000 $50/$150 Ded $1000 Max 4 Tier Metro,0,0,0,0,0,,6/1/20,6/30/20,99,,,2000,,2130592981
MN,NON METRO,Elect,99,99,99,213065191943831835,Four,0,Elect Enhanced w/Ortho $2000 $50/$150 Ded $1000 Max 4 Tier Non Metro,0,0,0,0,0,,1/1/20,1/31/20,99,,,2000,,2130651919
MN,NON METRO,Elect,99,99,99,213065192443862836,Four,0,Elect Enhanced w/Ortho $2000 $50/$150 Ded $1000 Max 4 Tier Non Metro,0,0,0,0,0,,2/1/20,2/29/20,99,,,2000,,2130651924
MN,NON METRO,Elect,99,99,99,213065192543891837,Four,0,Elect Enhanced w/Ortho $2000 $50/$150 Ded $1000 Max 4 Tier Non Metro,0,0,0,0,0,,3/1/20,3/31/20,99,,,2000,,2130651925
MN,NON METRO,Elect,99,99,99,213065192643922838,Four,0,Elect Enhanced w/Ortho $2000 $50/$150 Ded $1000 Max 4 Tier Non Metro,0,0,0,0,0,,4/1/20,4/30/20,99,,,2000,,2130651926
MN,NON METRO,Elect,99,99,99,213065192943952839,Four,0,Elect Enhanced w/Ortho $2000 $50/$150 Ded $1000 Max 4 Tier Non Metro,0,0,0,0,0,,5/1/20,5/31/20,99,,,2000,,2130651929
MN,NON METRO,Elect,99,99,99,213065193943983840,Four,0,Elect Enhanced w/Ortho $2000 $50/$150 Ded $1000 Max 4 Tier Non Metro,0,0,0,0,0,,6/1/20,6/30/20,99,,,2000,,2130651939
MN,METRO,Elect,99,99,99,213053921743831841,Four,0,Elect Enhanced w/Ortho $1000 $50/$150 Ded $1500 Max 4 Tier Metro,0,0,0,0,0,,1/1/20,1/31/20,99,,,1000,,2130539217
MN,METRO,Elect,99,99,99,213053921843862842,Four,0,Elect Enhanced w/Ortho $1000 $50/$150 Ded $1500 Max 4 Tier Metro,0,0,0,0,0,,2/1/20,2/29/20,99,,,1000,,2130539218
MN,METRO,Elect,99,99,99,213053921943891843,Four,0,Elect Enhanced w/Ortho $1000 $50/$150 Ded $1500 Max 4 Tier Metro,0,0,0,0,0,,3/1/20,3/31/20,99,,,1000,,2130539219
MN,METRO,Elect,99,99,99,213053922143922844,Four,0,Elect Enhanced w/Ortho $1000 $50/$150 Ded $1500 Max 4 Tier Metro,0,0,0,0,0,,4/1/20,4/30/20,99,,,1000,,2130539221
MN,METRO,Elect,99,99,99,213053922243952845,Four,0,Elect Enhanced w/Ortho $1000 $50/$150 Ded $1500 Max 4 Tier Metro,0,0,0,0,0,,5/1/20,5/31/20,99,,,1000,,2130539222
MN,METRO,Elect,99,99,99,213053922343983846,Four,0,Elect Enhanced w/Ortho $1000 $50/$150 Ded $1500 Max 4 Tier Metro,0,0,0,0,0,,6/1/20,6/30/20,99,,,1000,,2130539223
MN,NON METRO,Elect,99,99,99,213063983143831847,Four,0,Elect Enhanced w/Ortho $1000 $50/$150 Ded $1500 Max 4 Tier Non Metro,0,0,0,0,0,,1/1/20,1/31/20,99,,,1000,,2130639831
MN,NON METRO,Elect,99,99,99,213063983243862848,Four,0,Elect Enhanced w/Ortho $1000 $50/$150 Ded $1500 Max 4 Tier Non Metro,0,0,0,0,0,,2/1/20,2/29/20,99,,,1000,,2130639832
MN,NON METRO,Elect,99,99,99,213063983343891849,Four,0,Elect Enhanced w/Ortho $1000 $50/$150 Ded $1500 Max 4 Tier Non Metro,0,0,0,0,0,,3/1/20,3/31/20,99,,,1000,,2130639833
MN,NON METRO,Elect,99,99,99,213063983443922850,Four,0,Elect Enhanced w/Ortho $1000 $50/$150 Ded $1500 Max 4 Tier Non Metro,0,0,0,0,0,,4/1/20,4/30/20,99,,,1000,,2130639834
MN,NON METRO,Elect,99,99,99,213063983543952851,Four,0,Elect Enhanced w/Ortho $1000 $50/$150 Ded $1500 Max 4 Tier Non Metro,0,0,0,0,0,,5/1/20,5/31/20,99,,,1000,,2130639835
MN,NON METRO,Elect,99,99,99,213063983843983852,Four,0,Elect Enhanced w/Ortho $1000 $50/$150 Ded $1500 Max 4 Tier Non Metro,0,0,0,0,0,,6/1/20,6/30/20,99,,,1000,,2130639838
MN,METRO,Elect,99,99,99,213058416943831853,Four,0,Elect Enhanced w/Ortho $1500 $50/$150 Ded $1500 Max 4 Tier Metro,0,0,0,0,0,,1/1/20,1/31/20,99,,,1500,,2130584169
MN,METRO,Elect,99,99,99,213058417043862854,Four,0,Elect Enhanced w/Ortho $1500 $50/$150 Ded $1500 Max 4 Tier Metro,0,0,0,0,0,,2/1/20,2/29/20,99,,,1500,,2130584170
MN,METRO,Elect,99,99,99,213058417143891855,Four,0,Elect Enhanced w/Ortho $1500 $50/$150 Ded $1500 Max 4 Tier Metro,0,0,0,0,0,,3/1/20,3/31/20,99,,,1500,,2130584171
MN,METRO,Elect,99,99,99,213058417243922856,Four,0,Elect Enhanced w/Ortho $1500 $50/$150 Ded $1500 Max 4 Tier Metro,0,0,0,0,0,,4/1/20,4/30/20,99,,,1500,,2130584172
MN,METRO,Elect,99,99,99,213058417343952857,Four,0,Elect Enhanced w/Ortho $1500 $50/$150 Ded $1500 Max 4 Tier Metro,0,0,0,0,0,,5/1/20,5/31/20,99,,,1500,,2130584173
MN,METRO,Elect,99,99,99,213058417443983858,Four,0,Elect Enhanced w/Ortho $1500 $50/$150 Ded $1500 Max 4 Tier Metro,0,0,0,0,0,,6/1/20,6/30/20,99,,,1500,,2130584174
MN,NON METRO,Elect,99,99,99,213064326543831859,Four,0,Elect Enhanced w/Ortho $1500 $50/$150 Ded $1500 Max 4 Tier Non Metro,0,0,0,0,0,,1/1/20,1/31/20,99,,,1500,,2130643265
MN,NON METRO,Elect,99,99,99,213064326743862860,Four,0,Elect Enhanced w/Ortho $1500 $50/$150 Ded $1500 Max 4 Tier Non Metro,0,0,0,0,0,,2/1/20,2/29/20,99,,,1500,,2130643267
MN,NON METRO,Elect,99,99,99,213064326843891861,Four,0,Elect Enhanced w/Ortho $1500 $50/$150 Ded $1500 Max 4 Tier Non Metro,0,0,0,0,0,,3/1/20,3/31/20,99,,,1500,,2130643268
MN,NON METRO,Elect,99,99,99,213064326943922862,Four,0,Elect Enhanced w/Ortho $1500 $50/$150 Ded $1500 Max 4 Tier Non Metro,0,0,0,0,0,,4/1/20,4/30/20,99,,,1500,,2130643269
MN,NON METRO,Elect,99,99,99,213064327043952863,Four,0,Elect Enhanced w/Ortho $1500 $50/$150 Ded $1500 Max 4 Tier Non Metro,0,0,0,0,0,,5/1/20,5/31/20,99,,,1500,,2130643270
MN,NON METRO,Elect,99,99,99,213064327143983864,Four,0,Elect Enhanced w/Ortho $1500 $50/$150 Ded $1500 Max 4 Tier Non Metro,0,0,0,0,0,,6/1/20,6/30/20,99,,,1500,,2130643271
MN,METRO,Elect,99,99,99,213059780543831865,Four,0,Elect Enhanced w/Ortho $2000 $50/$150 Ded $1500 Max 4 Tier Metro,0,0,0,0,0,,1/1/20,1/31/20,99,,,2000,,2130597805
MN,METRO,Elect,99,99,99,213059780643862866,Four,0,Elect Enhanced w/Ortho $2000 $50/$150 Ded $1500 Max 4 Tier Metro,0,0,0,0,0,,2/1/20,2/29/20,99,,,2000,,2130597806
MN,METRO,Elect,99,99,99,213059780743891867,Four,0,Elect Enhanced w/Ortho $2000 $50/$150 Ded $1500 Max 4 Tier Metro,0,0,0,0,0,,3/1/20,3/31/20,99,,,2000,,2130597807
MN,METRO,Elect,99,99,99,213059780943922868,Four,0,Elect Enhanced w/Ortho $2000 $50/$150 Ded $1500 Max 4 Tier Metro,0,0,0,0,0,,4/1/20,4/30/20,99,,,2000,,2130597809
MN,METRO,Elect,99,99,99,213059781043952869,Four,0,Elect Enhanced w/Ortho $2000 $50/$150 Ded $1500 Max 4 Tier Metro,0,0,0,0,0,,5/1/20,5/31/20,99,,,2000,,2130597810
MN,METRO,Elect,99,99,99,213059781143983870,Four,0,Elect Enhanced w/Ortho $2000 $50/$150 Ded $1500 Max 4 Tier Metro,0,0,0,0,0,,6/1/20,6/30/20,99,,,2000,,2130597811
MN,NON METRO,Elect,99,99,99,213065428543831871,Four,0,Elect Enhanced w/Ortho $2000 $50/$150 Ded $1500 Max 4 Tier Non Metro,0,0,0,0,0,,1/1/20,1/31/20,99,,,2000,,2130654285
MN,NON METRO,Elect,99,99,99,213065428843862872,Four,0,Elect Enhanced w/Ortho $2000 $50/$150 Ded $1500 Max 4 Tier Non Metro,0,0,0,0,0,,2/1/20,2/29/20,99,,,2000,,2130654288
MN,NON METRO,Elect,99,99,99,213065429243891873,Four,0,Elect Enhanced w/Ortho $2000 $50/$150 Ded $1500 Max 4 Tier Non Metro,0,0,0,0,0,,3/1/20,3/31/20,99,,,2000,,2130654292
MN,NON METRO,Elect,99,99,99,213065429343922874,Four,0,Elect Enhanced w/Ortho $2000 $50/$150 Ded $1500 Max 4 Tier Non Metro,0,0,0,0,0,,4/1/20,4/30/20,99,,,2000,,2130654293
MN,NON METRO,Elect,99,99,99,213065429443952875,Four,0,Elect Enhanced w/Ortho $2000 $50/$150 Ded $1500 Max 4 Tier Non Metro,0,0,0,0,0,,5/1/20,5/31/20,99,,,2000,,2130654294
MN,NON METRO,Elect,99,99,99,213065429543983876,Four,0,Elect Enhanced w/Ortho $2000 $50/$150 Ded $1500 Max 4 Tier Non Metro,0,0,0,0,0,,6/1/20,6/30/20,99,,,2000,,2130654295
MN,METRO,Elect,99,99,99,213058762643831877,Four,0,Elect Enhanced w/Ortho $1000 $50/$150 Ded $2000 Max 4 Tier Metro,0,0,0,0,0,,1/1/20,1/31/20,99,,,1000,,2130587626
MN,METRO,Elect,99,99,99,213058762743862878,Four,0,Elect Enhanced w/Ortho $1000 $50/$150 Ded $2000 Max 4 Tier Metro,0,0,0,0,0,,2/1/20,2/29/20,99,,,1000,,2130587627
MN,METRO,Elect,99,99,99,213058762843891879,Four,0,Elect Enhanced w/Ortho $1000 $50/$150 Ded $2000 Max 4 Tier Metro,0,0,0,0,0,,3/1/20,3/31/20,99,,,1000,,2130587628
MN,METRO,Elect,99,99,99,213058762943922880,Four,0,Elect Enhanced w/Ortho $1000 $50/$150 Ded $2000 Max 4 Tier Metro,0,0,0,0,0,,4/1/20,4/30/20,99,,,1000,,2130587629
MN,METRO,Elect,99,99,99,213058763043952881,Four,0,Elect Enhanced w/Ortho $1000 $50/$150 Ded $2000 Max 4 Tier Metro,0,0,0,0,0,,5/1/20,5/31/20,99,,,1000,,2130587630
MN,METRO,Elect,99,99,99,213058763143983882,Four,0,Elect Enhanced w/Ortho $1000 $50/$150 Ded $2000 Max 4 Tier Metro,0,0,0,0,0,,6/1/20,6/30/20,99,,,1000,,2130587631
MN,NON METRO,Elect,99,99,99,213064691743831883,Four,0,Elect Enhanced w/Ortho $1000 $50/$150 Ded $2000 Max 4 Tier Non Metro,0,0,0,0,0,,1/1/20,1/31/20,99,,,1000,,2130646917
MN,NON METRO,Elect,99,99,99,213064691843862884,Four,0,Elect Enhanced w/Ortho $1000 $50/$150 Ded $2000 Max 4 Tier Non Metro,0,0,0,0,0,,2/1/20,2/29/20,99,,,1000,,2130646918
MN,NON METRO,Elect,99,99,99,213064691943891885,Four,0,Elect Enhanced w/Ortho $1000 $50/$150 Ded $2000 Max 4 Tier Non Metro,0,0,0,0,0,,3/1/20,3/31/20,99,,,1000,,2130646919
MN,NON METRO,Elect,99,99,99,213064692043922886,Four,0,Elect Enhanced w/Ortho $1000 $50/$150 Ded $2000 Max 4 Tier Non Metro,0,0,0,0,0,,4/1/20,4/30/20,99,,,1000,,2130646920
MN,NON METRO,Elect,99,99,99,213064692143952887,Four,0,Elect Enhanced w/Ortho $1000 $50/$150 Ded $2000 Max 4 Tier Non Metro,0,0,0,0,0,,5/1/20,5/31/20,99,,,1000,,2130646921
MN,NON METRO,Elect,99,99,99,213064692243983888,Four,0,Elect Enhanced w/Ortho $1000 $50/$150 Ded $2000 Max 4 Tier Non Metro,0,0,0,0,0,,6/1/20,6/30/20,99,,,1000,,2130646922
MN,METRO,Elect,99,99,99,213059058343831889,Four,0,Elect Enhanced w/Ortho $1500 $50/$150 Ded $2000 Max 4 Tier Metro,0,0,0,0,0,,1/1/20,1/31/20,99,,,1500,,2130590583
MN,METRO,Elect,99,99,99,213059058443862890,Four,0,Elect Enhanced w/Ortho $1500 $50/$150 Ded $2000 Max 4 Tier Metro,0,0,0,0,0,,2/1/20,2/29/20,99,,,1500,,2130590584
MN,METRO,Elect,99,99,99,213059059143891891,Four,0,Elect Enhanced w/Ortho $1500 $50/$150 Ded $2000 Max 4 Tier Metro,0,0,0,0,0,,3/1/20,3/31/20,99,,,1500,,2130590591
MN,METRO,Elect,99,99,99,213059059243922892,Four,0,Elect Enhanced w/Ortho $1500 $50/$150 Ded $2000 Max 4 Tier Metro,0,0,0,0,0,,4/1/20,4/30/20,99,,,1500,,2130590592
MN,METRO,Elect,99,99,99,213059059443952893,Four,0,Elect Enhanced w/Ortho $1500 $50/$150 Ded $2000 Max 4 Tier Metro,0,0,0,0,0,,5/1/20,5/31/20,99,,,1500,,2130590594
MN,METRO,Elect,99,99,99,213059059543983894,Four,0,Elect Enhanced w/Ortho $1500 $50/$150 Ded $2000 Max 4 Tier Metro,0,0,0,0,0,,6/1/20,6/30/20,99,,,1500,,2130590595
MN,NON METRO,Elect,99,99,99,213064804543831895,Four,0,Elect Enhanced w/Ortho $1500 $50/$150 Ded $2000 Max 4 Tier Non Metro,0,0,0,0,0,,1/1/20,1/31/20,99,,,1500,,2130648045
MN,NON METRO,Elect,99,99,99,213064804643862896,Four,0,Elect Enhanced w/Ortho $1500 $50/$150 Ded $2000 Max 4 Tier Non Metro,0,0,0,0,0,,2/1/20,2/29/20,99,,,1500,,2130648046
MN,NON METRO,Elect,99,99,99,213064804743891897,Four,0,Elect Enhanced w/Ortho $1500 $50/$150 Ded $2000 Max 4 Tier Non Metro,0,0,0,0,0,,3/1/20,3/31/20,99,,,1500,,2130648047
MN,NON METRO,Elect,99,99,99,213064804843922898,Four,0,Elect Enhanced w/Ortho $1500 $50/$150 Ded $2000 Max 4 Tier Non Metro,0,0,0,0,0,,4/1/20,4/30/20,99,,,1500,,2130648048
MN,NON METRO,Elect,99,99,99,213064804943952899,Four,0,Elect Enhanced w/Ortho $1500 $50/$150 Ded $2000 Max 4 Tier Non Metro,0,0,0,0,0,,5/1/20,5/31/20,99,,,1500,,2130648049
MN,NON METRO,Elect,99,99,99,213064805043983900,Four,0,Elect Enhanced w/Ortho $1500 $50/$150 Ded $2000 Max 4 Tier Non Metro,0,0,0,0,0,,6/1/20,6/30/20,99,,,1500,,2130648050
MN,METRO,Elect,99,99,99,213059946843831901,Four,0,Elect Enhanced w/Ortho $2000 $50/$150 Ded $2000 Max 4 Tier Metro,0,0,0,0,0,,1/1/20,1/31/20,99,,,2000,,2130599468
